               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 132,            0.029516,            0.011038,           0.0021043,             0.95591,             0.93599,             0.95845,             0.72217,            0.025601,           0.0056372,           0.0011282,            0.005677,            0.005677,            0.005677
                 133,            0.031162,            0.012576,           0.0023811,             0.96551,             0.93895,             0.96906,              0.7391,             0.02607,            0.005703,           0.0011662,            0.005644,            0.005644,            0.005644
                 134,            0.028326,            0.013596,           0.0020681,             0.96311,             0.91876,             0.96258,             0.71472,            0.026422,            0.005662,           0.0012121,            0.005611,            0.005611,            0.005611
                 135,            0.030709,            0.013668,           0.0023619,              0.9343,             0.92997,             0.96373,             0.70805,            0.026762,           0.0056725,           0.0012646,            0.005578,            0.005578,            0.005578
                 136,            0.031871,             0.01226,           0.0025768,             0.91812,             0.93838,             0.95078,             0.71116,            0.026051,           0.0056248,           0.0012507,            0.005545,            0.005545,            0.005545
                 137,            0.029984,            0.011685,           0.0019583,             0.97471,             0.93637,             0.97043,             0.75139,            0.025563,           0.0056248,           0.0012391,            0.005512,            0.005512,            0.005512
                 138,            0.029631,            0.011451,           0.0024282,             0.95625,             0.93365,             0.96628,             0.73141,            0.024644,           0.0055885,           0.0011792,            0.005479,            0.005479,            0.005479
                 139,            0.031704,            0.012003,           0.0023413,             0.90608,             0.93101,             0.94954,             0.68466,            0.025239,           0.0056448,           0.0011983,            0.005446,            0.005446,            0.005446
                 140,            0.029346,            0.011363,           0.0024267,             0.94092,             0.87408,              0.9551,             0.69485,            0.026509,           0.0057964,           0.0012393,            0.005413,            0.005413,            0.005413
                 141,            0.029689,            0.011413,           0.0021442,             0.96152,             0.91787,             0.96133,             0.70801,            0.025269,           0.0057011,           0.0012646,             0.00538,             0.00538,             0.00538
                 142,            0.030097,            0.010397,           0.0023791,             0.98434,             0.92555,             0.96963,             0.72975,            0.024919,            0.005641,           0.0012288,            0.005347,            0.005347,            0.005347
