               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.020696,            0.009573,           0.0020591,              0.9582,             0.95737,             0.99309,             0.79177,            0.017632,           0.0051675,          0.00089729,            0.004885,            0.004885,            0.004885
                 157,            0.023013,           0.0099394,           0.0022148,              0.9646,              0.9499,             0.99385,             0.82064,            0.017039,           0.0050976,          0.00086607,            0.004852,            0.004852,            0.004852
                 158,            0.022371,            0.010229,            0.002077,             0.96599,             0.94586,             0.99396,             0.83243,            0.016721,           0.0050709,          0.00083354,            0.004819,            0.004819,            0.004819
                 159,            0.020257,            0.008987,           0.0018741,              0.9628,             0.94926,              0.9916,             0.81831,            0.019513,            0.005273,          0.00082159,            0.004786,            0.004786,            0.004786
                 160,            0.023717,            0.010456,           0.0024501,             0.96258,             0.95044,             0.98895,             0.81171,            0.016674,           0.0049518,          0.00082475,            0.004753,            0.004753,            0.004753
                 161,            0.021747,           0.0096878,           0.0023085,             0.96021,             0.95256,             0.99086,             0.82517,            0.017109,           0.0049305,          0.00082006,             0.00472,             0.00472,             0.00472
                 162,            0.022097,           0.0090148,           0.0020955,             0.96052,             0.95191,             0.98945,             0.81206,            0.018107,           0.0050052,          0.00082301,            0.004687,            0.004687,            0.004687
                 163,            0.020284,           0.0095576,             0.00215,             0.96179,             0.95149,             0.99198,             0.80104,            0.018129,           0.0050277,          0.00083417,            0.004654,            0.004654,            0.004654
                 164,            0.021693,           0.0084715,           0.0019931,             0.96197,             0.95089,             0.99092,             0.79329,            0.017426,           0.0049739,          0.00084706,            0.004621,            0.004621,            0.004621
                 165,            0.022172,           0.0086168,           0.0025689,             0.96308,             0.95073,             0.98904,             0.77696,            0.017192,           0.0049185,           0.0008496,            0.004588,            0.004588,            0.004588
                 166,            0.022058,           0.0091138,           0.0021602,             0.93044,             0.95234,              0.9878,             0.80082,            0.016908,           0.0048428,          0.00084814,            0.004555,            0.004555,            0.004555
                 167,            0.020104,           0.0087502,           0.0018479,             0.96214,             0.95398,             0.99402,             0.81554,            0.018694,           0.0050637,           0.0008446,            0.004522,            0.004522,            0.004522
                 168,            0.020543,           0.0089459,           0.0019977,             0.94645,             0.95277,             0.98697,             0.82627,            0.017493,           0.0049328,          0.00085378,            0.004489,            0.004489,            0.004489
                 169,            0.021498,           0.0092037,           0.0021017,              0.9436,             0.95564,             0.98344,             0.81672,            0.015551,           0.0047343,          0.00086918,            0.004456,            0.004456,            0.004456
                 170,            0.019553,           0.0099261,           0.0021641,             0.93628,             0.95934,             0.98693,             0.81038,            0.016456,           0.0048345,          0.00085056,            0.004423,            0.004423,            0.004423
                 171,            0.021712,           0.0092174,           0.0020709,             0.91552,             0.96802,             0.98675,             0.83458,            0.016435,           0.0048825,          0.00083171,             0.00439,             0.00439,             0.00439
                 172,            0.022867,            0.010659,           0.0022688,             0.93297,             0.96093,             0.98993,             0.87295,            0.015231,           0.0047792,          0.00082204,            0.004357,            0.004357,            0.004357
                 173,            0.020867,           0.0098023,           0.0019435,             0.94107,             0.95308,             0.99344,             0.86357,            0.016182,           0.0047957,          0.00080104,            0.004324,            0.004324,            0.004324
                 174,            0.019484,           0.0092394,           0.0018608,             0.94584,             0.94779,             0.99358,             0.83643,            0.017167,           0.0048115,          0.00078566,            0.004291,            0.004291,            0.004291
                 175,            0.020857,           0.0090897,           0.0017747,             0.91718,             0.97699,             0.99366,             0.86092,            0.015259,           0.0046563,          0.00077893,            0.004258,            0.004258,            0.004258
                 176,            0.020032,           0.0089025,           0.0016761,             0.93245,             0.97042,             0.99456,             0.86432,            0.015626,           0.0046633,          0.00076571,            0.004225,            0.004225,            0.004225
                 177,            0.020902,            0.010502,           0.0020189,              0.9364,             0.96965,             0.99116,             0.84965,            0.015534,           0.0046474,          0.00076343,            0.004192,            0.004192,            0.004192
                 178,            0.020054,           0.0099277,            0.001891,             0.93456,             0.96964,             0.99109,             0.86505,            0.014898,           0.0045437,          0.00075798,            0.004159,            0.004159,            0.004159
                 179,            0.018835,           0.0075511,           0.0021187,             0.93167,             0.96588,               0.988,             0.82826,            0.016353,           0.0047518,          0.00074278,            0.004126,            0.004126,            0.004126
                 180,            0.021076,           0.0088329,           0.0019246,             0.89911,              0.9848,             0.98853,             0.84651,            0.016042,           0.0047027,          0.00072841,            0.004093,            0.004093,            0.004093
                 181,            0.021949,           0.0097129,            0.002121,             0.91115,             0.97116,             0.98872,             0.81689,            0.015151,           0.0046118,          0.00072902,             0.00406,             0.00406,             0.00406
                 182,            0.018119,           0.0075533,            0.001817,              0.9279,             0.96974,             0.99017,             0.84089,            0.016173,           0.0046762,          0.00072566,            0.004027,            0.004027,            0.004027
                 183,            0.020613,           0.0078127,           0.0020153,             0.93052,             0.96695,                0.99,             0.84446,            0.016116,           0.0046599,          0.00073107,            0.003994,            0.003994,            0.003994
                 184,            0.020611,           0.0082649,           0.0018928,             0.93046,             0.96823,             0.99108,             0.85289,            0.016091,           0.0046041,          0.00074045,            0.003961,            0.003961,            0.003961
                 185,            0.018855,           0.0085481,           0.0017693,              0.9237,             0.97783,             0.99076,             0.83922,             0.01612,           0.0045353,           0.0007527,            0.003928,            0.003928,            0.003928
                 186,            0.020888,           0.0092779,           0.0020811,             0.96235,             0.96526,             0.99081,              0.8401,            0.015082,           0.0044001,          0.00076054,            0.003895,            0.003895,            0.003895
                 187,            0.019896,           0.0077427,           0.0018795,              0.9488,             0.98065,             0.99222,             0.84183,            0.015503,           0.0044059,          0.00075585,            0.003862,            0.003862,            0.003862
                 188,            0.018957,           0.0074793,            0.001736,             0.96648,             0.96365,             0.99213,             0.82636,            0.015221,           0.0044022,           0.0007395,            0.003829,            0.003829,            0.003829
                 189,            0.020669,           0.0097392,           0.0020782,             0.93229,              0.9618,             0.98875,             0.82227,            0.016266,           0.0045031,          0.00073144,            0.003796,            0.003796,            0.003796
                 190,            0.019549,           0.0089272,           0.0019739,             0.89122,             0.96122,             0.98885,             0.86642,            0.015545,           0.0043782,          0.00072356,            0.003763,            0.003763,            0.003763
                 191,            0.020287,           0.0088127,           0.0019038,             0.96636,             0.96508,             0.99454,              0.8725,            0.014395,            0.004221,          0.00073056,             0.00373,             0.00373,             0.00373
                 192,            0.020142,           0.0093135,           0.0018318,             0.96659,             0.96211,             0.99454,             0.87658,             0.01436,            0.004145,          0.00073822,            0.003697,            0.003697,            0.003697
                 193,            0.018584,           0.0074373,           0.0020446,             0.96216,             0.96306,             0.99442,             0.85534,            0.014381,           0.0041466,          0.00074629,            0.003664,            0.003664,            0.003664
                 194,            0.018495,           0.0091195,            0.001884,             0.95789,             0.96318,             0.99427,             0.84654,              0.0148,           0.0041757,          0.00073676,            0.003631,            0.003631,            0.003631
                 195,            0.020528,           0.0091289,           0.0025445,             0.95283,             0.96758,             0.99399,             0.85988,            0.015101,           0.0042209,           0.0007183,            0.003598,            0.003598,            0.003598
                 196,            0.018996,           0.0096437,           0.0020736,             0.95456,             0.95992,             0.99382,             0.85776,            0.014391,           0.0041651,          0.00070775,            0.003565,            0.003565,            0.003565
                 197,            0.019131,           0.0095423,           0.0018667,             0.95955,             0.95676,             0.99369,             0.86721,            0.014287,           0.0041844,          0.00069425,            0.003532,            0.003532,            0.003532
                 198,            0.018116,           0.0083221,            0.001998,             0.96014,             0.95502,              0.9938,             0.86213,            0.014021,           0.0041841,          0.00068831,            0.003499,            0.003499,            0.003499
                 199,            0.016784,           0.0068572,           0.0016815,             0.95893,             0.95529,             0.99396,             0.86933,            0.014698,           0.0042318,          0.00067617,            0.003466,            0.003466,            0.003466
                 200,            0.018391,           0.0066734,           0.0018372,              0.9608,             0.95277,             0.99378,             0.86487,            0.014521,           0.0042275,          0.00066391,            0.003433,            0.003433,            0.003433
                 201,            0.018287,           0.0080169,           0.0018034,             0.96107,             0.95412,             0.99401,             0.86231,             0.01449,           0.0042167,          0.00066058,              0.0034,              0.0034,              0.0034
                 202,            0.018708,           0.0078734,           0.0018978,             0.96378,             0.95552,             0.99469,             0.84628,            0.014475,           0.0041807,          0.00065598,            0.003367,            0.003367,            0.003367
                 203,            0.019633,           0.0083645,           0.0017698,             0.96495,             0.95664,             0.99476,             0.86306,            0.014045,           0.0041309,          0.00064869,            0.003334,            0.003334,            0.003334
                 204,            0.018878,           0.0074169,            0.001763,              0.9657,             0.95998,             0.99446,             0.88146,            0.014293,           0.0041884,          0.00064474,            0.003301,            0.003301,            0.003301
                 205,            0.018301,           0.0082846,           0.0016951,             0.96773,              0.9605,             0.99488,             0.87006,            0.014112,           0.0041695,          0.00064074,            0.003268,            0.003268,            0.003268
                 206,            0.019107,           0.0096788,           0.0017127,             0.96935,             0.95941,             0.99488,             0.86691,            0.013823,            0.004141,          0.00063966,            0.003235,            0.003235,            0.003235
                 207,            0.019298,            0.008595,           0.0019986,             0.97044,               0.959,             0.99492,              0.8549,            0.014089,           0.0042145,          0.00064067,            0.003202,            0.003202,            0.003202
                 208,            0.018264,           0.0074435,            0.001576,             0.96835,              0.9604,             0.99492,             0.87926,            0.013914,            0.004195,          0.00064389,            0.003169,            0.003169,            0.003169
                 209,            0.017859,           0.0077068,            0.001761,             0.96809,             0.96162,             0.99487,             0.88883,            0.013544,           0.0041745,          0.00064389,            0.003136,            0.003136,            0.003136
                 210,            0.018138,           0.0073438,           0.0017034,             0.96454,             0.96074,             0.99415,             0.86507,             0.01439,           0.0042901,          0.00064203,            0.003103,            0.003103,            0.003103
                 211,            0.017594,           0.0076293,           0.0018276,             0.97141,             0.96154,             0.99499,             0.85537,            0.014013,           0.0042298,           0.0006452,             0.00307,             0.00307,             0.00307
                 212,            0.019051,           0.0076025,           0.0016639,             0.96485,             0.96151,             0.99441,             0.85286,            0.013511,           0.0041764,          0.00064805,            0.003037,            0.003037,            0.003037
                 213,            0.018426,           0.0074043,           0.0019967,             0.95893,             0.96447,              0.9944,             0.85255,            0.013793,           0.0042074,          0.00064641,            0.003004,            0.003004,            0.003004
                 214,            0.017155,           0.0079159,           0.0015019,             0.96299,             0.96125,             0.99128,             0.85995,            0.014221,           0.0042701,          0.00064412,            0.002971,            0.002971,            0.002971
                 215,            0.018495,           0.0078705,           0.0018935,             0.95835,             0.96534,              0.9942,             0.86877,            0.013528,           0.0041581,          0.00063986,            0.002938,            0.002938,            0.002938
                 216,            0.017599,           0.0077853,           0.0017145,             0.95927,             0.96244,             0.99498,             0.87178,            0.014032,           0.0041888,          0.00063114,            0.002905,            0.002905,            0.002905
                 217,            0.016815,           0.0077708,           0.0018163,             0.95548,             0.96375,             0.99477,             0.85108,            0.013563,           0.0041144,          0.00062685,            0.002872,            0.002872,            0.002872
                 218,            0.017309,           0.0079492,           0.0015145,             0.96383,             0.95537,             0.99314,             0.86631,             0.01384,           0.0041277,          0.00062254,            0.002839,            0.002839,            0.002839
                 219,             0.01855,           0.0084457,           0.0017032,              0.9666,             0.95747,             0.99499,             0.88051,            0.012927,           0.0039802,          0.00061716,            0.002806,            0.002806,            0.002806
                 220,             0.01679,            0.008206,           0.0017479,             0.96586,             0.96089,             0.99499,             0.88852,            0.013195,           0.0039752,           0.0006082,            0.002773,            0.002773,            0.002773
                 221,              0.0178,           0.0075061,           0.0018254,             0.96831,             0.95477,             0.99435,              0.8855,            0.013001,           0.0039051,          0.00060077,             0.00274,             0.00274,             0.00274
                 222,            0.017591,            0.009082,           0.0015195,             0.96754,             0.95761,             0.99435,             0.86928,            0.013215,           0.0038821,          0.00058962,            0.002707,            0.002707,            0.002707
                 223,            0.016226,           0.0076418,           0.0015078,             0.96661,             0.96516,             0.99488,             0.88398,            0.013093,           0.0038444,          0.00058582,            0.002674,            0.002674,            0.002674
                 224,            0.018235,           0.0075137,           0.0014538,             0.96371,             0.96673,             0.99488,             0.86532,            0.013254,           0.0038763,          0.00058687,            0.002641,            0.002641,            0.002641
                 225,            0.018485,           0.0072626,           0.0015907,              0.9601,             0.96399,             0.99488,              0.8636,            0.013188,           0.0038486,          0.00058765,            0.002608,            0.002608,            0.002608
                 226,            0.015531,           0.0071531,           0.0015504,             0.94855,             0.96915,             0.99488,               0.876,             0.01375,            0.003945,          0.00058598,            0.002575,            0.002575,            0.002575
                 227,            0.018073,           0.0082382,            0.001498,             0.93994,             0.98109,             0.99488,             0.87206,            0.012916,           0.0038745,          0.00058401,            0.002542,            0.002542,            0.002542
                 228,            0.017552,           0.0085131,           0.0014549,             0.93873,             0.98288,             0.99494,               0.877,             0.01256,           0.0038251,          0.00057691,            0.002509,            0.002509,            0.002509
                 229,            0.017666,            0.007728,           0.0016851,             0.93965,             0.98178,             0.99488,              0.8725,            0.012571,            0.003846,          0.00056939,            0.002476,            0.002476,            0.002476
                 230,            0.016487,           0.0075532,            0.001454,             0.94311,             0.97889,             0.99494,             0.87947,            0.012574,           0.0038178,          0.00056288,            0.002443,            0.002443,            0.002443
                 231,            0.018345,           0.0079211,           0.0017572,             0.95008,             0.97007,             0.99494,             0.87027,            0.013013,           0.0038743,          0.00056167,             0.00241,             0.00241,             0.00241
                 232,            0.017652,           0.0065098,           0.0016632,             0.96402,             0.95429,               0.995,             0.87027,            0.012591,           0.0038089,          0.00056049,            0.002377,            0.002377,            0.002377
                 233,            0.016237,           0.0067414,           0.0016059,             0.96147,              0.9567,             0.99407,             0.88506,            0.012411,           0.0037878,          0.00055822,            0.002344,            0.002344,            0.002344
                 234,             0.01572,           0.0069932,           0.0016096,              0.9449,              0.9748,             0.99493,             0.88565,            0.012466,           0.0038025,          0.00055554,            0.002311,            0.002311,            0.002311
                 235,            0.016405,              0.0072,           0.0015245,             0.96197,             0.95296,              0.9943,             0.87769,            0.012447,           0.0038247,          0.00055237,            0.002278,            0.002278,            0.002278
                 236,               0.017,           0.0071543,            0.001804,             0.94534,             0.97144,             0.99399,             0.87705,            0.012579,           0.0038528,          0.00054786,            0.002245,            0.002245,            0.002245
                 237,            0.016129,           0.0081161,            0.001591,             0.95148,             0.96967,             0.99487,             0.88468,            0.012123,           0.0038078,          0.00054159,            0.002212,            0.002212,            0.002212
                 238,            0.016461,            0.007494,           0.0014759,              0.9531,              0.9687,             0.99387,             0.88517,            0.012138,           0.0038047,          0.00053838,            0.002179,            0.002179,            0.002179
                 239,            0.015434,           0.0078989,           0.0013669,             0.95864,             0.94862,             0.99305,             0.87417,            0.012558,           0.0038491,          0.00053481,            0.002146,            0.002146,            0.002146
                 240,             0.01751,           0.0075645,           0.0015149,             0.96384,             0.94572,             0.99305,             0.89082,            0.012188,           0.0038171,          0.00053426,            0.002113,            0.002113,            0.002113
                 241,             0.01686,           0.0079935,           0.0015854,             0.96283,             0.94296,             0.99212,             0.88141,            0.012377,           0.0038251,          0.00053303,             0.00208,             0.00208,             0.00208
                 242,            0.015439,            0.007194,           0.0015139,             0.96363,             0.94333,             0.99219,             0.88604,            0.011991,           0.0037668,          0.00053208,            0.002047,            0.002047,            0.002047
                 243,            0.015545,           0.0071339,           0.0014569,             0.96386,             0.94281,             0.99218,             0.88942,            0.012155,           0.0037904,          0.00052821,            0.002014,            0.002014,            0.002014
                 244,            0.017942,           0.0075314,           0.0015364,             0.96579,             0.94169,             0.99224,             0.89784,            0.012163,           0.0037929,          0.00052865,            0.001981,            0.001981,            0.001981
                 245,            0.017021,           0.0062413,           0.0013613,             0.96585,             0.93927,             0.99209,             0.86981,            0.012348,           0.0037701,          0.00052669,            0.001948,            0.001948,            0.001948
                 246,            0.017112,           0.0061968,           0.0013641,             0.96727,             0.93771,             0.99225,             0.88745,            0.012077,           0.0037215,          0.00052403,            0.001915,            0.001915,            0.001915
                 247,            0.016279,           0.0078073,           0.0014473,             0.96767,             0.93721,             0.99231,             0.87709,            0.012264,           0.0037446,          0.00052164,            0.001882,            0.001882,            0.001882
                 248,            0.015187,           0.0077013,           0.0014119,              0.9455,              0.9549,             0.99225,             0.88516,             0.01194,           0.0036605,          0.00051658,            0.001849,            0.001849,            0.001849
                 249,            0.014701,           0.0067216,           0.0018717,              0.9488,              0.9558,             0.99226,              0.8961,            0.011914,           0.0036461,          0.00051019,            0.001816,            0.001816,            0.001816
                 250,            0.015338,           0.0068034,           0.0015378,             0.95121,             0.95909,             0.99239,             0.88391,            0.012418,           0.0036949,          0.00050357,            0.001783,            0.001783,            0.001783
                 251,            0.016537,           0.0068978,           0.0014624,             0.94989,             0.95866,             0.99239,             0.89929,            0.012281,           0.0036851,          0.00049795,             0.00175,             0.00175,             0.00175
                 252,             0.01567,            0.007621,           0.0015536,              0.9494,             0.95779,             0.99239,             0.89374,            0.012047,           0.0036352,          0.00049272,            0.001717,            0.001717,            0.001717
                 253,            0.014029,           0.0073232,           0.0013345,             0.95173,             0.95738,             0.99239,             0.87827,            0.012076,           0.0036534,          0.00048989,            0.001684,            0.001684,            0.001684
                 254,            0.015418,           0.0073065,           0.0012998,             0.95776,             0.95731,             0.99324,             0.89423,              0.0118,           0.0036426,          0.00048585,            0.001651,            0.001651,            0.001651
                 255,            0.016409,           0.0074523,           0.0015104,             0.96159,              0.9656,             0.99499,             0.90415,            0.011793,           0.0036306,          0.00048229,            0.001618,            0.001618,            0.001618
                 256,            0.014385,           0.0066983,           0.0013276,              0.9623,             0.96241,               0.995,             0.90877,            0.011845,           0.0036444,          0.00047868,            0.001585,            0.001585,            0.001585
                 257,            0.014484,           0.0068824,           0.0014827,             0.96257,             0.96507,               0.995,             0.91256,            0.011651,           0.0036359,          0.00047518,            0.001552,            0.001552,            0.001552
                 258,            0.017151,             0.00653,           0.0013128,             0.96462,             0.96395,             0.99499,             0.91047,            0.011787,           0.0036513,          0.00047214,            0.001519,            0.001519,            0.001519
                 259,            0.015597,           0.0069312,           0.0015604,             0.94761,             0.97281,             0.99414,             0.90468,            0.011718,           0.0036445,          0.00046754,            0.001486,            0.001486,            0.001486
                 260,            0.015685,           0.0071408,           0.0015259,             0.94526,             0.97922,             0.99414,             0.89789,            0.011908,           0.0036402,          0.00046448,            0.001453,            0.001453,            0.001453
                 261,             0.01612,           0.0077103,           0.0011669,             0.95625,             0.96608,             0.99407,             0.88842,            0.011847,           0.0036371,          0.00046108,             0.00142,             0.00142,             0.00142
                 262,            0.015358,            0.007367,           0.0011997,             0.95332,             0.96819,             0.99428,             0.89699,            0.011402,           0.0035633,          0.00045739,            0.001387,            0.001387,            0.001387
                 263,            0.014476,           0.0071056,           0.0012981,             0.95506,             0.96907,             0.99493,             0.89381,            0.011621,             0.00357,          0.00045432,            0.001354,            0.001354,            0.001354
                 264,            0.015537,            0.008159,            0.001193,             0.95331,             0.96622,             0.99393,             0.89195,            0.011398,           0.0035287,          0.00045104,            0.001321,            0.001321,            0.001321
                 265,            0.015998,           0.0083766,           0.0014819,             0.95772,             0.96418,             0.99378,             0.89021,             0.01138,           0.0035248,          0.00045056,            0.001288,            0.001288,            0.001288
                 266,            0.015787,           0.0077487,           0.0012522,             0.95918,             0.96378,             0.99373,             0.89918,            0.011271,           0.0035104,          0.00044826,            0.001255,            0.001255,            0.001255
                 267,            0.015659,           0.0071905,           0.0014269,             0.95606,             0.97051,             0.99407,             0.90248,            0.011222,           0.0034743,          0.00044654,            0.001222,            0.001222,            0.001222
                 268,            0.014495,           0.0082101,            0.001397,             0.95561,             0.97086,             0.99402,             0.89093,            0.011168,           0.0034364,          0.00044548,            0.001189,            0.001189,            0.001189
                 269,            0.014723,           0.0068921,            0.001216,             0.95504,             0.97144,             0.99396,             0.88727,            0.011131,           0.0034204,          0.00044315,            0.001156,            0.001156,            0.001156
                 270,            0.013922,           0.0067278,           0.0012414,              0.9558,             0.97091,             0.99402,             0.90247,            0.011221,           0.0034264,          0.00044151,            0.001123,            0.001123,            0.001123
                 271,            0.015187,           0.0064287,           0.0012267,             0.95648,             0.96984,             0.99396,              0.9059,            0.011179,           0.0034254,          0.00044052,             0.00109,             0.00109,             0.00109
                 272,            0.015407,           0.0065477,           0.0011606,             0.96983,             0.95544,             0.99396,             0.90615,            0.011168,           0.0034331,          0.00044009,            0.001057,            0.001057,            0.001057
                 273,            0.014619,           0.0072057,           0.0012328,             0.96918,             0.95532,             0.99396,             0.90088,            0.010986,           0.0034215,           0.0004399,            0.001024,            0.001024,            0.001024
                 274,            0.014404,           0.0066344,           0.0013044,             0.96898,             0.95496,             0.99396,             0.88707,            0.011078,            0.003446,          0.00043962,            0.000991,            0.000991,            0.000991
                 275,            0.014588,           0.0069439,            0.001414,             0.96829,              0.9548,             0.99402,             0.90066,            0.011143,            0.003455,          0.00044096,            0.000958,            0.000958,            0.000958
                 276,            0.014759,           0.0071781,           0.0010423,             0.96771,             0.95849,             0.99415,             0.90239,             0.01093,           0.0034256,          0.00044139,            0.000925,            0.000925,            0.000925
                 277,            0.014258,           0.0070321,           0.0012011,             0.97144,             0.95796,             0.99493,             0.90567,            0.010779,           0.0033954,          0.00043876,            0.000892,            0.000892,            0.000892
                 278,             0.01465,           0.0070877,          0.00090579,             0.96547,             0.96238,              0.9929,              0.9022,            0.010779,            0.003394,          0.00043719,            0.000859,            0.000859,            0.000859
                 279,             0.01441,           0.0070278,           0.0011977,             0.95492,             0.97065,             0.99487,             0.90138,            0.010957,           0.0034085,          0.00043597,            0.000826,            0.000826,            0.000826
                 280,            0.013768,           0.0066752,           0.0011792,             0.95472,             0.97211,             0.99488,             0.90484,             0.01082,           0.0033777,          0.00043376,            0.000793,            0.000793,            0.000793
                 281,            0.014345,           0.0067789,           0.0012388,             0.95532,             0.97239,             0.99487,             0.90751,            0.010614,           0.0033346,          0.00043208,             0.00076,             0.00076,             0.00076
                 282,            0.014289,           0.0066432,           0.0012069,             0.95388,             0.97486,             0.99487,             0.91173,            0.010657,           0.0033267,          0.00043087,            0.000727,            0.000727,            0.000727
                 283,            0.015203,            0.007723,           0.0011935,             0.95411,             0.97624,             0.99487,             0.91195,            0.010619,           0.0033192,           0.0004313,            0.000694,            0.000694,            0.000694
                 284,            0.014155,           0.0068584,            0.001473,             0.95508,             0.97662,             0.99488,             0.91235,            0.010645,           0.0033128,           0.0004307,            0.000661,            0.000661,            0.000661
                 285,            0.012865,           0.0058408,           0.0010714,              0.9371,             0.99515,             0.99482,             0.91091,            0.010678,           0.0033016,           0.0004308,            0.000628,            0.000628,            0.000628
                 286,            0.015521,           0.0073453,           0.0013215,             0.95686,             0.97606,             0.99488,             0.91417,            0.010542,             0.00327,          0.00042824,            0.000595,            0.000595,            0.000595
                 287,            0.013902,           0.0069468,           0.0013321,               0.957,             0.97601,             0.99486,             0.91061,            0.010572,           0.0032648,          0.00042706,            0.000562,            0.000562,            0.000562
                 288,             0.01491,           0.0075158,           0.0012117,              0.9679,             0.96463,             0.99468,             0.91151,            0.010497,           0.0032431,          0.00042705,            0.000529,            0.000529,            0.000529
                 289,              0.0139,           0.0067406,           0.0012726,             0.95626,             0.97636,             0.99486,              0.9103,            0.010477,           0.0032395,          0.00042577,            0.000496,            0.000496,            0.000496
                 290,            0.013651,           0.0063091,           0.0010942,             0.95623,             0.97668,             0.99487,             0.91408,            0.010452,           0.0032343,          0.00042529,            0.000463,            0.000463,            0.000463
                 291,            0.013617,             0.00703,           0.0010008,             0.96628,              0.9655,             0.99469,             0.91686,            0.010469,           0.0032337,          0.00042529,             0.00043,             0.00043,             0.00043
                 292,            0.014463,           0.0059994,           0.0010217,             0.95393,             0.97773,             0.99493,               0.916,             0.01047,           0.0032378,          0.00042507,            0.000397,            0.000397,            0.000397
                 293,              0.0126,           0.0059705,           0.0011415,             0.95348,             0.97788,             0.99493,             0.90859,             0.01045,           0.0032262,          0.00042508,            0.000364,            0.000364,            0.000364
                 294,            0.012981,           0.0062053,          0.00090277,             0.95328,             0.97813,             0.99493,             0.90736,            0.010516,           0.0032336,          0.00042443,            0.000331,            0.000331,            0.000331
                 295,            0.014319,           0.0078393,           0.0012436,             0.96488,             0.96577,             0.99475,             0.90079,            0.010588,           0.0032429,          0.00042401,            0.000298,            0.000298,            0.000298
                 296,            0.013603,           0.0052932,           0.0008891,              0.9646,             0.96562,             0.99475,             0.90055,            0.010441,           0.0032275,          0.00042347,            0.000265,            0.000265,            0.000265
                 297,            0.014199,           0.0069331,          0.00096666,             0.95247,              0.9779,             0.99493,             0.90726,            0.010366,            0.003217,          0.00042325,            0.000232,            0.000232,            0.000232
                 298,            0.013099,           0.0065228,           0.0010406,             0.95266,             0.97758,             0.99493,             0.90874,            0.010325,           0.0032084,           0.0004231,            0.000199,            0.000199,            0.000199
                 299,            0.012464,           0.0065126,            0.001031,             0.96499,             0.96549,             0.99468,             0.91347,            0.010324,           0.0032032,          0.00042216,            0.000166,            0.000166,            0.000166
